piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/318.mid,2.0011,2.5372,0.7869,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/319.mid,1.4416,2.302,0.6699,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/32.mid,2.2848,2.803,0.9609,0.6667
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/320.mid,2.2118,2.6376,0.8616,0.7778
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/321.mid,1.5307,2.5203,0.786,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/322.mid,2.1654,2.8307,0.649,0.9333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/323.mid,1.7651,2.6453,0.6071,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/324.mid,2.1094,2.5822,0.8036,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/325.mid,2.4177,3.0951,0.6652,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/326.mid,1.7871,2.641,0.6535,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/327.mid,1.9867,2.612,0.5267,0.92
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/329.mid,2.2364,2.733,0.6317,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/33.mid,2.0791,2.5889,0.6987,0.871
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/330.mid,2.0726,2.6872,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/331.mid,1.3159,2.4137,0.7473,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/332.mid,2.2802,2.9735,0.6771,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/333.mid,2.3947,2.8917,0.8333,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/334.mid,2.4401,3.2115,0.5238,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/335.mid,2.0516,2.5103,0.5769,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/336.mid,1.9363,2.726,0.6673,0.8947
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/337.mid,2.2171,2.7151,0.5841,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/338.mid,1.7668,2.6053,0.6374,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/339.mid,2.1162,2.9465,0.7625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/34.mid,1.8248,2.4705,0.6038,0.9375
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/340.mid,2.0205,2.6359,0.5932,0.9375
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/341.mid,2.1665,2.6756,0.7812,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/342.mid,2.133,2.8486,0.5524,0.9444
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/343.mid,2.0823,2.6682,0.75,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/344.mid,2.4162,2.853,0.7288,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/345.mid,2.025,2.4989,0.7986,0.8125
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/346.mid,2.0565,2.5876,0.6979,0.8077
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/347.mid,1.329,2.2589,0.6581,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/348.mid,1.2308,2.2281,0.7896,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/349.mid,1.8772,2.6364,0.5937,0.8718
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/35.mid,0.7009,1.9353,0.6877,0.625
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/350.mid,1.5573,2.4865,0.7077,0.6667
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/351.mid,2.0956,2.6134,0.7911,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/352.mid,0.9286,2.4052,0.7285,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/353.mid,2.2011,3.0806,0.7071,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/354.mid,1.7421,2.6629,0.7415,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/355.mid,1.9192,2.5667,0.6708,0.8077
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/356.mid,2.1699,2.6924,0.6,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/357.mid,0.836,2.2371,0.7757,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/358.mid,1.8641,2.4382,0.7228,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/359.mid,2.2766,2.717,0.6444,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/36.mid,2.2007,2.5766,0.7143,0.5333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/360.mid,1.9037,2.4299,0.7696,0.5714
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/361.mid,2.0783,2.6364,0.5278,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/362.mid,1.3855,2.5856,0.7667,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/363.mid,2.4849,3.1036,0.5369,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/364.mid,2.1245,2.626,0.6243,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/365.mid,2.174,2.5967,0.5975,0.8571
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/366.mid,2.0756,2.5854,0.5542,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/367.mid,1.9816,2.706,0.6,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/368.mid,1.6321,2.4698,0.85,0.6905
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/369.mid,2.03,2.7825,0.7271,0.9333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/37.mid,1.7929,2.657,0.6537,0.9355
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/370.mid,2.2348,2.6147,0.6778,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/371.mid,1.8021,2.707,0.5954,0.9615
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/372.mid,1.7064,2.5605,0.6907,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/373.mid,2.2265,2.6532,0.5613,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/374.mid,1.1724,2.1189,0.7222,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/375.mid,1.6265,2.2471,0.7532,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/376.mid,2.2126,2.7791,0.6059,0.9143
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/377.mid,1.9996,2.685,0.7212,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/378.mid,2.1623,2.9618,0.5595,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/379.mid,1.9617,2.4882,0.506,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/38.mid,1.875,2.8315,0.65,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/380.mid,2.479,2.881,0.7153,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/382.mid,2.0773,2.8469,0.648,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/383.mid,2.2376,2.8898,0.5924,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/384.mid,2.1899,2.7019,0.8239,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/385.mid,2.0977,2.7522,0.6657,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/386.mid,1.7155,2.5553,0.6384,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/387.mid,1.6168,2.8033,0.5849,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/388.mid,2.0901,2.647,0.6939,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/389.mid,1.3268,2.381,0.6609,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/39.mid,2.2429,2.8111,0.6154,0.9333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/390.mid,1.0503,1.7591,0.8095,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/391.mid,2.0939,2.5104,0.724,0.75
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/392.mid,1.6498,2.4486,0.5932,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/393.mid,2.1248,2.7665,0.4909,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/394.mid,1.7603,2.6494,0.6941,0.92
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/395.mid,2.0065,2.8115,0.647,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/396.mid,1.7298,2.435,0.7088,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/397.mid,2.1016,2.6705,0.714,0.8378
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/398.mid,2.1,2.7911,0.7521,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/399.mid,2.0424,2.7272,0.6751,0.9091
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/4.mid,1.771,2.5524,0.5972,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/40.mid,1.9645,2.6809,0.7232,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/400.mid,2.1805,2.8775,0.715,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/402.mid,2.1003,2.5671,0.6121,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/403.mid,2.3215,2.7249,0.65,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/404.mid,2.1697,2.8481,0.6401,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/405.mid,2.2152,2.6227,0.5979,0.8276
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/406.mid,1.9497,2.4851,0.6864,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/407.mid,2.632,3.084,0.6402,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/408.mid,1.663,2.3951,0.7142,0.7241
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/409.mid,2.1772,2.6786,0.8029,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/41.mid,2.209,2.888,0.6702,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/410.mid,2.0089,2.8844,0.7631,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/411.mid,2.0399,2.9042,0.5625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/412.mid,1.937,2.7193,0.674,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/413.mid,2.0742,3.0184,0.5512,0.9524
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/414.mid,1.9403,2.596,0.6325,0.9545
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/415.mid,2.2343,2.5939,0.7318,0.8235
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/416.mid,2.1405,2.6087,0.5339,0.9524
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/417.mid,1.6487,2.3833,0.6885,0.6452
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/418.mid,1.998,2.6751,0.7115,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/419.mid,2.4204,2.9509,0.643,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/42.mid,1.4237,2.3445,0.7614,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/420.mid,2.344,2.7917,0.7376,0.76
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/421.mid,1.7857,2.4859,0.6944,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/422.mid,1.4634,2.7799,0.6696,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/423.mid,1.9943,3.0315,0.7745,0.9444
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/424.mid,2.2492,2.9316,0.6628,0.9333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/425.mid,2.2718,2.8596,0.5646,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/426.mid,1.9885,2.5179,0.7788,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/427.mid,2.062,2.7366,0.5391,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/428.mid,2.0137,2.6761,0.5966,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/429.mid,2.0057,2.6324,0.5235,0.8696
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/43.mid,2.0514,2.4184,0.8194,0.5
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/430.mid,2.1113,2.6162,0.772,0.6957
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/431.mid,1.5561,2.29,0.7741,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/432.mid,1.7733,2.1404,0.6667,0.8571
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/433.mid,1.4262,2.3792,0.6881,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/434.mid,1.9969,2.6966,0.781,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/436.mid,2.1836,2.808,0.6647,0.9688
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/437.mid,1.0541,1.9581,0.7484,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/438.mid,2.1974,2.7106,0.5125,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/439.mid,2.3152,2.9556,0.5388,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/44.mid,2.06,2.5504,0.6864,0.95
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/440.mid,2.1398,2.566,0.7583,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/442.mid,2.2456,3.0076,0.706,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/443.mid,2.0891,2.8849,0.6341,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/444.mid,2.1477,2.8318,0.5091,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/445.mid,2.5274,3.3336,0.4886,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/446.mid,1.3928,2.7252,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/447.mid,1.9875,2.5615,0.6935,0.75
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/448.mid,2.364,2.8118,0.6853,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/449.mid,2.0426,2.6669,0.5243,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/45.mid,2.2105,2.7991,0.52,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/450.mid,1.9992,2.6024,0.676,0.8519
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/451.mid,1.5271,2.587,0.7532,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/452.mid,1.8107,2.7702,0.5913,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/453.mid,2.0852,2.7705,0.5612,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/454.mid,2.0493,2.7449,0.6444,0.8929
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/455.mid,1.4959,2.5389,0.7386,0.9565
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/456.mid,1.965,2.5956,0.6241,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/457.mid,1.95,2.52,0.7679,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/458.mid,2.2887,2.7886,0.7088,0.8276
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/459.mid,2.0935,2.6765,0.7766,0.8824
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/46.mid,2.4279,2.7222,0.8189,0.7143
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/460.mid,2.2906,2.6279,0.7209,0.9062
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/461.mid,2.3871,2.6968,0.7049,0.75
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/462.mid,2.1036,2.4923,0.5692,0.7778
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/463.mid,2.3781,2.9903,0.5388,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/464.mid,1.9337,2.6087,0.6667,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/465.mid,2.1807,3.1928,0.7119,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/466.mid,2.1018,2.4235,0.5298,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/467.mid,2.2356,2.5405,0.5978,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/469.mid,2.0784,2.642,0.714,0.931
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/47.mid,1.7751,2.5609,0.7125,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/470.mid,2.7313,2.7313,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/471.mid,1.8252,2.6362,0.5278,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/472.mid,2.0242,2.5479,0.6625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/473.mid,2.0782,2.6995,0.6427,0.871
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/474.mid,1.8129,2.6459,0.7869,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/475.mid,2.1236,2.6918,0.5389,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/476.mid,2.3615,2.7549,0.6589,0.8
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/477.mid,2.18,2.6134,0.6841,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/478.mid,0.8871,1.7079,0.8333,0.5
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/479.mid,2.2556,2.6581,0.6971,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/48.mid,1.7581,2.6402,0.55,0.8571
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/480.mid,2.1781,2.6607,0.5391,0.75
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/482.mid,2.5222,2.9741,0.5208,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/483.mid,2.1781,2.7193,0.5192,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/485.mid,2.2187,2.6842,0.5689,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/486.mid,1.664,2.3036,0.6674,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/487.mid,2.1109,2.7795,0.7222,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/488.mid,2.2775,3.0431,0.5382,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/489.mid,2.0442,2.3773,0.7381,0.5
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/490.mid,2.2721,2.7647,0.5076,0.9167
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/491.mid,2.4801,2.8018,0.6071,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/492.mid,1.3286,2.4486,0.6383,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/493.mid,1.8757,2.7124,0.675,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/494.mid,1.5742,2.5575,0.7347,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/495.mid,2.3986,2.6742,0.7411,0.6154
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/497.mid,2.4715,2.7753,0.648,0.8636
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/498.mid,1.9999,2.6145,0.7388,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/499.mid,1.6718,2.5392,0.8273,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/5.mid,1.7891,2.5813,0.7107,0.8158
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/50.mid,1.8094,2.585,0.7065,0.9474
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/500.mid,1.847,2.6302,0.6042,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/501.mid,2.1689,2.7255,0.5978,0.6429
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/502.mid,1.9615,2.8553,0.6732,0.9444
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/503.mid,2.3118,2.9365,0.6111,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/504.mid,1.7369,2.7195,0.7717,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/505.mid,1.8268,2.4079,0.6708,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/506.mid,2.1567,2.8567,0.6701,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/507.mid,1.9872,2.513,0.7041,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/508.mid,2.0738,2.7651,0.6611,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/509.mid,2.497,2.84,0.6042,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/51.mid,2.1034,2.646,0.6632,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/510.mid,1.9942,2.4897,0.6901,0.8235
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/512.mid,2.2769,2.8853,0.6362,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/513.mid,2.2906,2.7806,0.5357,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/514.mid,2.3448,2.8054,0.5268,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/515.mid,2.0578,2.6731,0.65,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/516.mid,2.1542,2.613,0.5987,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/517.mid,2.0801,2.5695,0.6948,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/518.mid,1.323,2.5121,0.8237,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/52.mid,1.5746,2.6323,0.7215,0.9333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/520.mid,1.978,2.7214,0.5469,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/521.mid,1.828,2.7272,0.5738,0.9375
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/522.mid,2.3061,2.6744,0.7246,0.9375
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/523.mid,2.2589,2.7635,0.7396,0.7857
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/524.mid,2.2165,2.803,0.7457,0.9714
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/525.mid,1.9893,2.453,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/526.mid,1.9896,2.7346,0.7357,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/527.mid,1.9481,2.5914,0.7661,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/528.mid,2.273,2.8056,0.6888,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/529.mid,1.9823,2.5079,0.8631,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/530.mid,1.8754,2.7615,0.7433,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/531.mid,1.9306,2.5564,0.6065,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/532.mid,1.805,2.5643,0.7379,0.9565
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/533.mid,2.4273,2.9149,0.5764,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/534.mid,2.0714,2.8492,0.7088,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/535.mid,2.1652,2.8439,0.5261,1.0
